visaSubclass,age,english,educationalQualifications,specialEndorsement,financialAssets,businessTurnover,businessInnovationQualifications,overseasSkilledEmployment,australianSkilledEmployment,australianStudyRequirement,specialistEducationQualification,credentialledCommunityLanguage,studyInRegionalAustralia,partnerSkills,professionalYearInAustralia,nomination,businessInnovationStream,investorStream,firstName,lastName
2,3,2,3,,3,,0,3,2,0,0,1,0,1,1,-1,-1,-1,Amara,Norrie
1,0,-1,3,1,-1,1,2,0,0,1,0,1,0,1,1,0,,0,Gaylene,Byrne
3,1,2,0,,3,,1,3,4,0,1,0,1,1,0,1,-1,,Averyl,Fleeta
4,1,1,2,1,0,,0,2,3,0,1,0,0,2,1,0,,0,Donnie,Hewitt
1,1,0,2,1,,1,1,2,2,0,1,1,1,0,1,0,,0,Teriann,Atonsah
3,5,-1,0,1,3,2,0,3,3,1,1,0,0,0,1,0,1,1,Lynnea,Han
2,2,-1,-1,1,3,-1,5,1,0,0,1,0,0,1,0,-1,-1,1,Tarra,Franza
3,5,2,-1,1,-1,-1,4,2,3,0,1,0,0,2,0,-1,1,,Dennie,Jarib
1,2,-1,2,0,1,-1,1,0,1,1,0,0,0,1,1,-1,,-1,Beth,Anastatius
3,4,-1,2,1,,2,2,3,1,1,0,0,0,1,1,0,0,,Lusa,Uird
3,4,2,0,1,-1,1,,3,0,1,1,1,0,2,1,0,-1,1,Maurene,Tannie
0,4,1,-1,0,-1,2,2,2,4,1,1,1,1,2,0,1,,,Alie,Knowling
0,2,1,3,,2,1,3,1,0,0,1,0,0,0,0,0,-1,1,Gavrielle,Hewitt
3,1,-1,3,1,,2,3,1,1,1,0,1,0,0,1,-1,0,0,Kimberley,Brenn
2,2,1,1,0,1,,2,0,0,0,1,1,1,2,1,1,1,1,Flo,Cornelia
1,0,2,3,,-1,0,6,2,0,0,0,0,1,2,1,-1,-1,-1,Andree,Anyah
4,6,2,0,1,,0,0,0,4,0,1,0,1,0,1,1,1,,Yetty,Melleta
1,0,2,3,0,2,,-1,0,4,0,1,1,1,0,1,-1,0,-1,Joleen,Kronfeld
4,2,2,2,1,2,2,3,0,2,1,1,1,0,0,0,1,0,1,Kerrin,Roche
2,0,-1,2,1,-1,,4,2,2,1,0,1,0,0,1,-1,0,0,Penelopa,MacIntosh
4,3,2,1,,-1,3,0,0,2,1,1,0,0,2,0,-1,,,Nollie,Ietta
1,0,-1,3,,3,1,,0,2,1,1,0,1,2,0,1,0,1,Merci,Nance
4,1,1,-1,,0,3,2,2,0,0,0,1,1,2,1,1,0,0,Olwen,Kesley
4,1,2,-1,1,2,3,4,0,0,0,1,1,1,1,0,-1,,-1,Linet,Grobe
4,1,2,1,,0,1,4,0,0,0,1,0,0,0,1,0,-1,-1,Britte,Israeli
3,4,2,0,1,,,4,3,1,0,0,0,0,0,1,0,-1,,Lelah,Deegan
4,1,-1,1,1,,3,1,0,2,1,0,0,0,0,0,-1,0,,Libbie,Loring
0,2,2,3,0,3,-1,,2,4,0,0,0,1,0,1,-1,-1,1,Alejandra,Keelia
0,2,0,2,0,0,2,0,2,4,1,1,1,0,1,1,0,,-1,Krystle,Percy
1,1,1,1,,3,3,-1,3,3,0,1,0,1,0,1,0,-1,,Marti,Noelyn
3,4,-1,-1,,-1,0,6,2,3,0,0,0,0,2,0,0,0,,Pollyanna,Laverne
4,6,2,2,0,0,0,3,3,1,1,0,1,0,1,1,-1,,-1,Steffane,Codding
2,5,0,2,0,,3,3,0,4,0,1,1,0,1,1,1,-1,-1,Priscilla,Zachary
0,0,2,-1,,2,1,2,2,1,0,0,1,1,2,0,1,1,0,Blinni,Abernon
1,5,1,-1,1,-1,0,5,0,0,1,1,0,0,0,1,-1,-1,0,Olivette,Carvey
4,2,-1,1,0,-1,0,1,1,3,0,1,0,1,2,1,-1,0,0,Jeanna,Soneson
3,3,-1,0,1,,2,4,0,4,1,0,0,0,1,0,0,0,0,Kimmy,Zuzana
1,3,1,2,,,1,4,3,1,0,0,1,1,2,1,0,-1,-1,Maryellen,Shields
3,3,2,3,,3,0,5,1,0,0,0,1,1,0,1,-1,-1,,Jessy,Cadmar
4,5,2,1,1,,,3,1,2,0,0,0,0,0,0,0,,1,Celisse,Zaslow
2,6,-1,-1,0,3,1,5,1,2,0,1,1,1,1,1,-1,1,0,Zsa Zsa,Bultman
0,0,-1,0,1,3,3,4,3,1,0,0,1,1,2,0,0,,1,Robinia,Tatianas
1,5,1,2,1,2,-1,0,3,2,0,1,0,1,2,1,0,0,-1,Frances,Dosia
2,1,2,1,1,,1,,2,0,0,0,0,0,0,1,-1,,-1,Ana,Serilda
0,6,1,1,0,0,-1,0,0,3,1,0,1,0,0,1,1,,1,Arlina,Kravits
3,5,2,0,0,-1,-1,4,2,1,0,0,1,0,1,0,0,-1,1,Kristan,Gert
4,4,-1,0,0,-1,-1,4,2,1,0,0,1,0,0,0,0,1,-1,Rebeca,Suzetta
1,0,2,1,,-1,2,-1,1,4,0,0,1,1,2,1,-1,,-1,Oona,Stelle
1,3,-1,0,0,1,2,-1,3,1,1,1,1,1,1,0,0,0,1,Amara,Sheng
3,1,0,0,1,0,-1,-1,0,0,1,1,0,0,1,0,-1,,-1,Raf,Thema
3,4,2,-1,1,3,,1,1,4,1,0,0,1,2,0,1,1,0,Nessie,Berard
2,2,1,-1,0,1,2,3,3,2,1,0,1,1,0,0,1,1,1,Corina,Solitta
2,1,1,-1,1,0,3,3,1,4,1,1,1,1,1,1,-1,,,Dania,Cornelia
0,5,0,-1,1,1,3,0,1,4,1,1,0,0,1,0,0,,-1,Raf,Kimmie
4,4,0,1,,3,2,,2,1,0,0,0,1,1,0,1,1,0,Belinda,Brunell
4,4,2,1,1,-1,1,6,2,1,0,1,1,1,2,0,1,,1,Carmencita,Crudden
4,4,1,3,1,2,1,,1,1,0,0,1,1,0,1,-1,1,1,Amii,Faso
1,6,2,1,0,0,1,0,2,2,0,0,0,0,2,0,-1,,-1,Ida,Sisile
2,5,1,1,,-1,0,0,0,2,0,0,1,0,0,1,1,0,0,Isa,Center
2,3,2,-1,0,2,-1,,2,3,0,1,0,1,2,1,1,,1,Wendi,Germann
3,2,-1,-1,,-1,2,1,3,2,1,0,1,1,0,1,-1,1,1,Anthia,Ranjiv
1,3,1,2,0,-1,-1,1,3,0,1,0,1,0,2,0,0,-1,,Corly,Shuler
4,5,0,2,1,0,0,1,2,3,0,1,0,1,0,1,-1,-1,,Allis,Dorine
0,6,2,-1,,2,1,2,2,1,0,1,0,1,0,0,1,-1,1,Cherilyn,Freddi
1,4,-1,2,,,,,2,4,1,1,0,0,1,0,-1,-1,,Roxane,Dielu
4,6,1,1,0,1,0,4,1,2,1,0,1,0,1,0,0,,,Micheline,Seagraves
2,1,2,-1,1,-1,,-1,3,1,1,0,1,0,1,1,-1,-1,0,Selia,Obed
2,5,2,2,1,0,,,1,2,1,0,0,0,2,1,-1,1,-1,Gavrielle,Fennessy
3,6,-1,-1,1,3,3,2,2,4,0,1,1,0,1,0,1,-1,-1,Basia,Strephon
2,3,2,2,1,,,2,1,4,1,1,0,0,2,0,-1,1,1,Barbara,Munn
3,3,2,0,0,-1,3,0,2,3,0,1,1,0,2,1,0,-1,-1,Carmela,Weinreb
2,3,-1,1,1,1,2,5,3,0,1,0,1,0,1,1,1,0,,Amalie,Even
1,2,1,1,1,-1,1,2,3,2,1,0,1,1,0,1,1,1,-1,Melisent,Regan
1,3,2,0,1,-1,-1,,3,2,0,1,1,0,0,1,1,-1,0,Sarette,Delacourt
3,2,-1,3,1,2,2,2,3,1,0,0,1,1,0,0,1,0,-1,Di,Ackerley
1,2,1,0,0,,3,6,1,2,0,0,0,0,1,1,1,,1,Imojean,Linskey
0,6,0,3,0,3,1,1,3,0,0,1,1,0,0,0,1,,0,Kylynn,Drisko
1,6,1,-1,,0,0,5,1,1,0,1,1,0,2,0,1,,,Sheree,Mata
0,2,-1,3,,-1,3,-1,2,0,1,1,1,0,1,0,1,1,0,Frances,Anestassia
0,5,2,3,1,-1,1,4,3,0,0,1,0,1,1,0,1,-1,-1,Jenda,Love
1,4,1,0,1,,3,1,1,2,0,1,1,0,2,1,1,1,,Xylina,Anastatius
1,1,-1,1,,2,0,0,0,0,1,1,0,1,2,1,1,-1,0,Florencia,Melan
1,6,0,-1,,3,3,0,2,4,1,0,1,0,1,0,-1,-1,-1,Jobi,Felecia
0,5,2,3,1,-1,1,6,3,4,1,1,1,0,0,1,1,1,0,Orsola,Aurelio
1,2,1,0,1,3,2,5,3,1,1,0,0,0,0,0,1,,0,Quintina,Bryna
3,5,0,1,0,-1,3,4,2,4,0,1,0,1,1,0,0,0,1,Constance,Poppy
2,3,1,1,0,,,-1,2,0,0,0,0,0,1,1,1,,,Blinni,Hilbert
1,5,0,0,1,2,0,3,1,1,1,0,0,1,2,1,-1,0,,Eve,Callista
0,3,1,2,,,0,1,2,0,1,0,0,1,1,1,-1,,,Kimberley,Keily
4,3,-1,3,,,-1,5,2,1,1,0,0,0,2,0,-1,1,1,Amii,Rubie
0,6,0,-1,1,3,0,0,2,2,0,0,1,1,2,1,-1,-1,0,Shaylyn,Byrne
0,0,2,0,0,2,-1,6,2,0,0,1,0,0,0,1,1,1,-1,Helena,Cordi
0,0,-1,2,0,2,3,-1,1,3,0,0,1,1,0,1,1,,0,Gwenneth,Prouty
0,2,-1,3,,-1,,4,1,1,1,1,1,0,2,1,-1,-1,1,Dolli,Maisey
4,1,1,3,1,-1,3,5,2,1,1,1,0,0,2,1,1,1,-1,Jolyn,McClimans
1,6,-1,1,1,1,1,-1,2,4,1,0,0,0,0,0,1,0,0,Marita,Susannah
4,5,2,2,0,3,0,4,3,4,0,0,0,0,1,0,-1,0,,Britte,Ardra
4,0,2,3,,,-1,6,3,4,0,0,1,1,0,1,0,,0,Collen,Ranjiv
0,2,2,3,0,0,2,2,1,4,1,1,0,1,1,0,0,,1,Nyssa,Melony
2,3,0,-1,1,-1,1,3,0,4,1,1,1,1,0,0,1,,,Sibella,Allys
1,1,-1,3,1,-1,1,-1,3,0,1,0,0,1,1,0,0,0,1,Rori,Alejoa
4,6,1,3,,2,1,2,1,1,1,1,0,1,2,1,-1,1,,Adore,Cottle
4,0,0,2,,-1,0,4,3,4,0,1,0,1,0,0,0,,,Lulita,Nore
4,6,2,3,0,1,1,0,2,0,0,1,0,1,1,1,-1,0,1,Elie,Raseda
2,2,-1,-1,0,0,3,-1,1,0,1,0,0,0,2,1,1,,1,Tatiania,Sisile
3,0,0,3,1,3,-1,2,1,4,0,0,1,1,2,0,-1,,0,Brynna,Hachmin
0,5,2,3,0,1,-1,3,2,4,0,1,1,0,0,0,0,1,1,Zia,Laverne
0,5,0,3,,1,1,2,3,0,0,1,0,1,0,1,-1,1,-1,Mignon,Modie
3,2,2,0,,3,3,2,2,4,0,1,1,1,2,0,0,,0,Hettie,Lowry
0,2,1,-1,0,,0,5,3,4,0,0,1,0,0,1,-1,,0,Ernesta,Berl
1,0,1,2,,-1,-1,,2,3,0,1,1,1,1,0,-1,0,-1,Petronia,Poppy
3,3,1,0,,1,0,1,0,2,0,0,0,0,2,1,0,0,1,Ezmeralda,Richers
2,4,2,1,1,0,0,3,0,1,0,0,0,1,2,0,0,,0,Nollie,Janene
1,3,0,3,0,0,,,1,0,0,1,1,0,1,1,-1,0,-1,Vevay,Prober
3,0,0,2,,3,,2,3,3,1,1,0,1,2,0,1,-1,-1,Yetty,Bohlin
2,1,-1,-1,1,1,0,5,1,0,1,0,0,0,0,1,-1,-1,0,Celisse,Faro
4,4,2,0,,2,3,1,1,3,1,0,0,0,1,0,1,0,0,Xylina,Joeann
4,3,-1,0,,0,0,0,3,4,1,1,1,0,0,1,-1,1,,Aaren,Juan
3,3,0,2,1,,1,3,1,0,1,1,0,0,1,0,1,,0,Alie,Saint
1,5,1,-1,1,1,,1,0,4,1,1,0,0,0,0,-1,-1,-1,Jsandye,Kylander
3,2,0,3,0,1,,2,3,0,0,0,1,0,1,0,0,1,1,Veda,Carvey
0,4,0,-1,,1,-1,6,1,3,1,0,0,0,1,1,0,1,,Dorthy,Israeli
1,4,-1,-1,0,2,-1,,2,4,1,1,1,1,0,0,0,,1,Atlanta,Albertine
3,1,0,3,1,-1,2,4,3,3,0,0,0,0,2,0,-1,-1,1,Annabela,Ackerley
1,4,2,3,1,1,0,5,3,2,1,0,0,0,1,1,0,-1,0,Nonnah,Pulsifer
4,1,-1,1,1,,2,1,2,0,1,0,1,1,0,0,1,-1,-1,Deedee,Corabella
1,6,0,-1,0,0,1,-1,3,3,1,1,0,1,0,0,-1,,1,Margarette,Reinke
2,6,1,2,0,,3,4,3,2,1,0,1,1,0,0,1,0,1,Cordi,Dawkins
0,0,1,2,,3,1,3,3,0,0,0,0,1,2,0,-1,1,,Drucie,Suzetta
4,0,2,1,1,2,3,3,2,1,1,1,0,1,1,1,1,-1,-1,Celestyna,Aaberg
1,3,0,1,1,3,1,,2,0,1,0,1,1,0,0,1,0,1,Deloria,Stuart
2,0,-1,2,,,0,2,0,1,1,0,1,1,2,0,-1,,1,Steffane,Christal
1,4,1,2,,,-1,5,3,2,1,1,0,1,1,1,-1,0,0,Kimberley,Daegal
0,3,0,1,0,1,0,0,2,3,1,0,0,1,1,0,-1,0,0,Kayla,Guthrie
2,5,2,2,,2,3,1,3,3,1,1,1,1,0,1,-1,0,,Fidelia,Seessel
2,4,-1,0,,1,2,-1,1,1,1,1,0,0,0,1,-1,-1,-1,Starla,Fabiola
0,6,1,0,0,2,-1,,1,1,0,1,0,1,1,0,0,0,-1,Dede,Rozanna
1,5,-1,0,0,2,3,5,0,1,0,0,1,0,2,1,-1,-1,-1,Eolanda,Junie
3,4,0,3,1,0,0,-1,3,3,1,1,0,0,0,1,1,-1,1,Rori,Rogerio
2,3,-1,1,1,-1,2,,2,1,0,1,0,1,2,1,0,1,0,Cissiee,Rona
4,4,-1,0,1,1,,6,2,0,0,0,1,0,1,0,-1,0,0,Vita,Greyson
0,0,1,0,,0,1,4,2,4,0,0,1,1,0,0,1,,1,Beth,Linehan
3,1,1,2,,-1,1,3,3,4,0,0,0,1,2,1,0,-1,0,Hope,Medrek
4,3,1,-1,,2,1,-1,3,2,0,0,1,0,0,1,0,,1,Cassandra,Goode
3,0,0,0,,1,,4,3,4,1,1,1,0,0,1,-1,0,1,Fernande,Georas
2,3,-1,1,0,1,2,2,1,0,1,0,1,0,1,0,1,0,,Priscilla,Tremayne
2,1,1,0,1,0,-1,,1,2,1,1,1,1,1,0,1,1,0,Sophia,Israeli
0,4,0,0,0,0,3,0,0,0,0,1,1,1,2,1,0,0,1,Genevra,Lunsford
2,4,0,-1,0,,0,2,2,1,0,0,1,0,1,0,-1,-1,0,Karly,Salvidor
4,6,-1,3,,3,,4,1,4,1,0,0,1,2,0,-1,1,1,Robbi,Kalinda
0,5,0,-1,,,1,-1,2,2,1,1,1,0,0,0,1,0,,Modestia,Halsey
2,3,-1,0,1,,2,0,2,4,1,1,1,0,0,0,-1,-1,,Anestassia,Ramona
4,5,2,0,0,1,2,,0,0,1,0,1,0,1,0,1,1,,Gusella,Randene
0,1,2,-1,,0,,3,0,1,1,1,0,0,2,1,-1,0,1,Brena,Loeb
4,3,0,1,0,2,0,1,1,3,1,1,0,0,0,0,1,-1,,Elfreda,Wareing
1,3,2,0,1,1,3,1,0,1,0,0,1,1,0,0,0,,0,Orelia,Lanita
2,2,1,3,,2,3,0,0,2,1,0,1,1,1,1,0,-1,0,Lily,Armanda
4,1,2,3,,,3,0,3,4,1,1,1,0,2,1,1,-1,0,Sybille,Zaslow
2,0,0,3,0,0,3,-1,0,0,0,1,1,1,0,0,1,,1,Tamqrah,Corrine
2,5,1,2,0,0,2,5,0,3,1,0,1,0,0,1,1,0,0,Desirae,Honoria
0,5,-1,1,,3,,1,1,0,1,1,0,0,0,1,-1,,-1,Tilly,Lanita
0,1,2,2,1,,,2,3,1,0,0,1,0,0,0,1,0,1,Michaelina,Dalli
3,2,2,-1,,-1,3,2,3,2,1,1,1,1,0,1,-1,,1,Annice,Morrill
1,5,1,-1,0,0,0,5,2,3,0,0,1,0,1,1,0,1,1,Mignon,Vittoria
4,6,0,2,,3,-1,4,0,4,1,0,0,0,1,1,-1,,1,Kaja,Monaco
0,6,-1,0,1,0,3,1,0,3,0,1,0,0,0,1,1,1,1,Susan,Edmund
2,0,1,0,1,1,,5,2,1,0,0,1,0,2,0,1,,0,Ivett,Lattie
2,5,-1,1,1,3,,0,2,3,1,1,0,0,0,0,1,-1,1,Alleen,Louanna
1,5,-1,2,0,,3,0,3,0,1,1,1,1,0,0,1,-1,1,Fawne,Havens
2,6,1,1,0,-1,-1,2,3,2,0,1,1,0,0,1,-1,,-1,Fawne,Tybald
0,1,-1,3,0,1,-1,-1,2,2,0,1,1,0,1,1,0,-1,,Britni,Poppy
0,2,0,2,1,-1,-1,5,2,1,1,1,1,1,1,1,1,,-1,Kaja,Delila
3,6,0,1,,,3,6,0,0,0,0,0,0,2,1,-1,-1,,Belinda,Stanwood
4,2,-1,0,0,1,3,-1,2,2,1,1,0,0,1,0,-1,1,1,Dulce,Buckler
0,6,0,0,0,-1,-1,2,1,4,0,0,0,1,2,1,-1,1,,Briney,Kristi
1,5,-1,3,0,2,1,4,2,1,1,1,0,0,2,1,1,-1,1,Tersina,Lorain
3,0,-1,0,0,0,,-1,0,0,0,0,1,0,1,1,0,,1,Fanny,Pandolfi
2,3,1,2,,-1,,6,3,2,1,1,0,0,0,1,-1,1,-1,Kristina,Masao
1,5,1,1,0,0,1,-1,2,1,0,1,1,1,1,1,1,,,Aubrie,Delila
1,4,1,1,,1,0,-1,2,4,0,1,0,0,1,0,0,-1,,Sindee,Penelopa
3,0,-1,-1,,2,0,6,1,0,0,0,1,1,2,0,-1,,,Beth,Judye
1,1,-1,-1,1,3,0,2,0,3,0,0,0,0,2,0,1,1,,Jordan,Whittaker
4,1,1,2,,,2,6,2,2,1,0,1,1,0,1,0,,-1,Felice,Garrison
0,1,-1,2,0,0,-1,-1,1,3,0,0,1,1,2,0,-1,,,Rosanne,My
2,2,0,-1,,1,,5,0,2,1,0,1,1,1,0,1,-1,,Dianemarie,Jobi
4,2,2,1,0,2,0,3,1,3,0,1,1,1,2,1,1,-1,,Briney,Reinke
2,6,0,0,1,2,3,2,0,0,0,1,1,1,0,1,-1,,-1,Binny,Goth
2,3,1,2,1,2,-1,-1,2,0,1,0,0,0,0,1,1,0,,Elfreda,Loleta
4,4,1,2,,,1,2,3,2,0,1,0,1,2,1,0,0,,Max,Gerge
1,2,0,2,1,,-1,,2,2,0,1,1,0,0,0,0,-1,-1,Pierette,Lutero
4,5,0,-1,1,,,2,3,0,0,0,0,0,2,0,1,1,,Agnese,Dearborn
4,3,2,2,1,1,-1,5,1,4,0,0,0,0,0,1,-1,,1,Leeanne,Grobe
0,2,1,1,0,3,0,-1,3,0,1,1,0,1,1,0,1,-1,-1,Korrie,Seumas
2,0,-1,0,1,2,1,5,3,1,0,1,1,1,0,1,0,0,0,Flory,Ellerey
3,3,0,2,,0,1,2,3,4,0,0,0,1,0,0,-1,1,-1,Henriette,Dorine
1,2,-1,3,1,1,0,5,2,2,1,0,0,0,2,0,0,1,-1,Alyda,Quent
3,1,2,1,,0,2,5,2,1,1,1,0,0,2,0,-1,,1,Emmey,Havens
2,2,0,0,0,3,-1,2,0,1,1,0,1,0,2,0,-1,1,-1,Jenda,Laverne
1,2,0,-1,,0,2,4,3,3,1,0,0,1,0,0,0,-1,0,Flory,Malina
1,4,0,3,1,-1,-1,-1,0,2,1,0,0,0,2,0,-1,-1,-1,Ashlee,Joli
1,5,-1,1,0,,0,5,2,1,1,1,0,0,1,0,0,-1,-1,Jessy,Zamora
0,2,0,0,0,,-1,3,2,1,1,1,0,1,0,0,1,-1,0,Kore,Candy
2,6,1,0,1,3,,6,0,1,0,0,0,1,2,0,1,,,Ebonee,Baptlsta
4,6,0,-1,,,1,4,3,4,0,0,1,0,1,0,0,,,Cyb,Schonfeld
3,1,0,-1,1,2,1,,3,1,0,0,0,1,2,0,0,-1,-1,Angela,Stephie
2,4,1,2,,3,,2,0,0,1,0,1,0,2,1,1,0,,Kara-Lynn,Buttaro
3,0,2,2,,,1,1,1,0,1,1,1,1,1,1,0,0,,Kial,Darbie
1,0,2,3,0,2,3,3,3,3,0,0,0,1,0,1,1,0,0,Tatiania,Trace
2,5,1,1,0,3,,,2,4,1,1,1,1,2,0,-1,0,0,Sandie,Septima
3,5,2,2,,2,,-1,1,1,0,1,0,0,2,1,1,0,1,Leia,Yusuk
1,1,0,-1,0,1,,5,0,3,1,1,1,0,2,0,1,,,Barbara,Cordi
1,1,2,0,1,1,3,-1,2,4,0,0,0,0,2,0,-1,,0,Nananne,Milson
3,1,0,3,1,2,,,0,1,1,1,0,1,2,0,1,-1,,Correy,Salvidor
4,4,-1,1,1,0,0,-1,1,1,1,1,0,0,0,1,0,0,,Patricia,Dulciana
4,4,1,1,,2,3,1,1,2,0,1,0,1,1,0,1,-1,1,Felice,Weaks
3,2,0,-1,,,3,2,0,3,0,1,1,0,1,1,1,-1,1,Albertina,Cristi
3,6,2,-1,,0,-1,6,3,0,1,1,0,0,0,1,-1,,0,Elmira,Clara
1,1,2,2,1,0,0,6,0,2,1,0,1,1,0,1,0,0,-1,Jorry,Donoghue
2,1,0,0,0,-1,-1,1,0,2,0,0,0,1,0,1,1,0,0,Tatiania,Lytton
1,3,2,-1,1,,3,1,0,0,1,1,1,0,1,0,1,1,-1,Shaine,Destinee
0,4,2,0,,,3,-1,2,2,1,0,1,0,2,1,1,1,,Jenda,Lissi
0,0,0,0,1,0,0,-1,0,2,0,1,0,1,0,0,1,0,-1,Juliane,Amethist
2,6,0,1,,0,-1,1,3,4,1,1,0,0,0,1,0,0,-1,Sashenka,Evangelia
0,5,0,-1,1,,0,5,2,1,1,0,1,1,0,1,1,,-1,Kirbee,Malvino
2,5,2,-1,,0,0,2,1,0,1,1,0,0,0,1,1,-1,,Flo,Himelman
2,2,-1,-1,1,,,0,3,1,1,0,0,1,2,0,-1,-1,-1,Coral,Ophelia
2,1,0,-1,1,3,2,5,1,1,0,1,1,1,2,0,1,1,-1,Marika,Maiah
3,2,-1,2,,1,,5,1,4,0,1,1,0,2,0,-1,-1,0,Maridel,Olin
0,3,1,1,0,0,-1,,2,0,0,0,0,0,0,1,0,,-1,Georgina,Ciapas
4,4,2,2,0,1,0,4,2,3,1,0,0,0,0,1,-1,,0,Tybie,Vastah
0,1,2,2,,,-1,6,3,4,1,1,0,0,1,0,-1,1,,Tori,Rad
2,5,0,3,,3,1,-1,1,1,1,0,0,0,1,1,1,0,,Norine,Burnside
3,6,2,1,0,0,3,6,0,2,0,0,1,1,2,1,-1,1,-1,Georgetta,Rona
2,6,2,1,,2,2,6,1,4,1,0,0,0,2,1,0,-1,1,Emylee,Alejoa
3,2,1,-1,1,2,,2,1,4,1,0,1,0,1,1,-1,,0,Paulita,Greenwald
3,6,2,3,,3,-1,4,2,4,0,1,1,0,2,1,1,-1,-1,Sue,Mendez
2,3,-1,2,,2,3,6,1,0,1,1,1,1,1,1,0,1,0,Allyce,Hartnett
1,1,0,-1,0,3,3,1,0,2,0,0,0,0,1,1,0,1,,Gerianna,Bury
4,4,-1,3,0,1,-1,5,2,3,0,0,1,1,2,0,0,,-1,Kristina,Helve
2,3,2,0,,,,2,0,3,1,0,1,0,2,1,1,,0,Phedra,Evvie
1,1,-1,3,1,1,,6,2,1,1,1,0,1,2,1,1,0,1,Amara,Vilma
4,2,2,-1,0,-1,2,-1,0,0,0,1,1,1,1,0,-1,,-1,Malina,Khorma
0,1,-1,1,0,-1,,3,2,0,1,1,0,1,1,1,0,1,1,Gusty,Lilybelle
2,0,-1,-1,0,,,1,1,3,1,0,1,1,1,0,0,1,-1,Bernardine,Ailyn
3,2,0,2,,1,,-1,1,3,1,0,0,1,1,0,1,0,-1,Caressa,Kress
2,5,-1,2,1,-1,-1,4,1,4,0,1,1,1,0,0,1,-1,-1,Shirlee,Zachary
1,4,2,1,0,1,,-1,3,2,0,1,1,0,0,0,1,,,Margarette,Brian
1,2,1,-1,,0,-1,-1,0,0,0,1,0,1,1,0,1,1,,Ulrike,Deegan
0,3,0,2,1,,0,6,2,2,1,1,1,0,1,0,0,0,-1,Maye,Schenck
4,5,2,1,1,0,,0,1,2,1,0,0,0,2,0,1,-1,-1,Ida,Lipson
1,4,1,1,,0,3,5,2,4,1,1,1,1,2,0,0,-1,-1,Benita,Bahr
0,6,1,3,0,2,3,0,3,1,1,0,0,1,1,1,1,-1,0,Mamie,Sothena
0,0,-1,0,,1,2,6,0,4,1,1,1,1,0,0,-1,,1,Vanessa,Swigart
4,5,1,0,1,3,-1,,3,2,0,1,0,0,2,1,0,,,Jacenta,Karl
2,4,0,1,,-1,-1,1,1,4,1,1,0,1,2,1,-1,,-1,Nataline,Kussell
1,4,-1,2,0,1,2,6,1,0,0,1,0,1,0,0,1,1,1,Christy,Melan
3,3,2,2,0,3,2,4,3,3,0,1,0,0,1,1,1,1,0,Dacia,Gamaliel
4,0,1,-1,0,0,3,4,1,3,1,1,1,0,1,1,1,-1,1,Maye,Koehler
0,4,0,3,1,0,3,4,0,4,1,0,0,0,0,0,1,-1,-1,Gilligan,Kazimir
2,2,0,1,,-1,1,6,3,4,1,0,0,1,1,1,0,,,Chrystel,Ophelia
2,4,1,2,1,3,3,5,2,3,1,0,0,0,1,1,0,,0,Pearline,Noman
0,5,1,3,,0,1,4,2,1,1,0,1,0,0,1,1,1,,Yetty,Cynar
1,4,1,3,1,2,2,4,1,4,1,1,0,0,2,1,1,0,0,Chrystel,Raffo
3,6,0,-1,,2,3,5,1,3,1,1,0,1,2,0,0,0,,Tabbatha,Manolo
4,5,0,3,1,1,,5,3,3,0,0,0,0,0,0,1,,-1,Jeanna,Yate
4,2,1,-1,,,3,3,2,0,0,0,1,1,2,1,0,0,0,Marguerite,Lutero
4,1,0,-1,0,2,1,,3,4,0,1,0,1,0,1,-1,-1,1,Netty,Edison
2,2,2,2,,3,2,5,3,1,1,0,0,0,0,0,1,,1,Sarette,Toor
2,4,1,3,0,1,0,4,0,2,0,1,1,1,0,1,1,-1,,Olwen,Vittoria
4,2,0,3,0,2,3,1,1,1,1,0,1,0,0,0,1,1,-1,Danika,Odysseus
3,6,-1,1,,-1,,6,3,2,1,1,0,1,2,1,-1,-1,,Micheline,Othilia
2,1,-1,0,1,0,-1,6,3,4,1,0,1,0,2,0,1,1,0,Grier,Rooney
4,0,1,3,1,2,3,2,1,1,1,1,0,1,1,0,-1,1,,Elena,Lasley
0,3,1,-1,0,2,3,2,1,2,0,1,1,1,1,1,-1,1,0,Pamella,Flyn
2,6,0,-1,1,3,2,3,3,2,1,1,0,0,1,0,1,1,,Beverley,Buffum
1,3,2,-1,1,3,1,5,3,3,0,1,1,0,2,0,-1,1,0,Silvana,Jacobah
3,5,0,-1,1,3,2,6,2,3,1,1,1,1,1,0,1,,-1,Vita,Dorine
0,1,-1,-1,0,3,3,0,0,3,0,0,0,0,0,0,-1,0,-1,Kayla,Alisia
4,2,2,2,,,2,,1,0,1,0,0,0,0,0,-1,,,Deedee,Gemini
0,3,2,2,1,1,,4,0,3,1,0,0,0,2,1,-1,0,1,Dagmar,Gusella
3,5,0,1,,0,2,5,0,2,0,1,1,1,0,1,0,0,-1,Hollie,Maples
0,4,0,-1,,1,2,3,0,3,0,1,1,0,0,0,0,1,-1,Nessie,Jobi
0,4,2,3,0,-1,1,0,0,2,1,1,1,0,1,0,0,0,,Valera,Callista
1,0,0,2,1,1,2,4,2,2,1,1,1,1,1,0,1,1,1,Gaylene,Gombach
4,1,0,3,1,2,2,6,1,1,1,0,0,0,0,1,-1,0,-1,Joleen,Morrill
